Agent_Age,Agent_Rating,Weather,Traffic,Vehicle,Area,Delivery_Time,Category,Distance_km,Order_Hour,Order_DayOfWeek,Order_Month,Order_to_Pickup_Minutes
21,4.8,Cloudy,Medium ,motorcycle ,Metropolitian ,39,Grocery,12.257490517738452,18,1,3,5.0
28,4.6,Cloudy,Low ,scooter ,Urban ,75,Jewelry,1.558114851289754,9,1,3,15.0
33,4.6,Sunny,Medium ,motorcycle ,Metropolitian ,140,Home,4.6576255671472415,18,4,4,5.0
38,4.8,Stormy,Low ,van,Urban ,110,Snacks,2.979626144829987,8,1,4,15.0
23,4.9,Sandstorms,Low ,motorcycle ,Metropolitian ,85,Books,3.0251186390184004,8,6,4,10.0
30,4.7,Fog,Jam ,motorcycle ,Metropolitian ,155,Outdoors,7.452607659561829,20,1,3,5.0
34,4.9,Windy,Jam ,scooter ,Metropolitian ,130,Pet Supplies,9.180904863919633,20,1,4,15.0
34,4.7,Fog,Medium ,scooter ,Metropolitian ,170,Skincare,19.471476176410082,17,5,2,15.0
23,5.0,Fog,Jam ,scooter ,Metropolitian ,215,Jewelry,13.428041978466275,19,2,2,15.0
29,4.9,Cloudy,Low ,motorcycle ,Metropolitian ,115,Electronics,3.0646598407974865,8,4,4,5.0
22,4.5,Fog,Jam ,scooter ,Metropolitian ,125,Home,7.547357671334388,21,1,3,15.0
26,4.3,Stormy,Low ,motorcycle ,Urban ,95,Kitchen,1.520309052937885,8,3,3,15.0
36,4.9,Sunny,Low ,scooter ,Metropolitian ,120,Kitchen,12.098761963862449,23,3,3,15.0
28,5.0,Sunny,Low ,scooter ,Metropolitian ,120,Skincare,3.0186622920269803,8,4,4,10.0
39,4.1,Windy,Medium ,scooter ,Metropolitian ,190,Shoes,10.569496921731531,18,4,2,5.0
22,4.9,Sandstorms,Low ,scooter ,Urban ,60,Clothing,13.409281444578205,22,1,3,15.0
39,4.7,Stormy,Jam ,motorcycle ,Metropolitian ,140,Snacks,10.90628903651029,20,6,3,5.0
38,4.6,Cloudy,Low ,scooter ,Urban ,85,Outdoors,1.529622754840466,10,3,3,5.0
35,5.0,Windy,Medium ,scooter ,Metropolitian ,110,Toys,11.90512635589474,17,0,2,10.0
36,4.5,Windy,High ,scooter ,Urban ,150,Kitchen,1.5545625412407003,11,1,3,15.0
29,4.7,Cloudy,Medium ,motorcycle ,Other,29,Grocery,6.147038743530447,15,1,3,10.0
32,4.9,Stormy,Medium ,motorcycle ,Metropolitian ,165,Outdoors,6.29013467763468,15,2,3,15.0
25,4.7,Stormy,Jam ,motorcycle ,Metropolitian ,100,Kitchen,11.91657558009644,20,4,3,15.0
34,5.0,Cloudy,Jam ,motorcycle ,Urban ,150,Sports,4.674184358398377,19,4,4,15.0
31,4.7,Cloudy,Jam ,motorcycle ,Semi-Urban ,250,Home,20.852513503426962,19,0,3,10.0
26,4.7,Sunny,Medium ,motorcycle ,Urban ,75,Snacks,9.220449825751995,18,4,3,5.0
23,4.9,Cloudy,Low ,motorcycle ,Urban ,70,Pet Supplies,3.0643606844471907,10,5,3,5.0
39,4.7,Cloudy,Low ,scooter ,Urban ,95,Pet Supplies,4.561113588992224,23,1,3,15.0
36,4.8,Sandstorms,Low ,scooter ,Metropolitian ,105,Shoes,1.5526496306637072,9,1,3,5.0
37,4.6,Sandstorms,Medium ,motorcycle ,Metropolitian ,170,Snacks,12.293508819559184,17,2,4,10.0
29,4.9,Sunny,Low ,motorcycle ,Urban ,80,Shoes,3.0250863295462396,8,3,3,10.0
32,4.8,Sunny,Jam ,motorcycle ,Metropolitian ,115,Home,13.407238587856966,19,6,3,10.0
26,4.2,Fog,Jam ,scooter ,Metropolitian ,220,Home,20.253584375809147,21,6,3,15.0
27,4.3,Windy,Medium ,motorcycle ,Metropolitian ,160,Pet Supplies,19.760063712198686,17,2,4,5.0
22,4.3,Windy,Low ,motorcycle ,Metropolitian ,125,Apparel,3.040688634015558,9,1,3,10.0
36,4.1,Sandstorms,High ,motorcycle ,Metropolitian ,160,Jewelry,3.0605561405264683,11,0,3,5.0
20,4.8,Cloudy,Low ,scooter ,Other,130,Snacks,12.161417162421785,23,4,3,10.0
25,4.9,Sandstorms,Low ,van,Metropolitian ,75,Electronics,20.182634488293672,22,0,4,5.0
23,4.6,Fog,Jam ,motorcycle ,Metropolitian ,26,Grocery,7.648080628607945,21,2,3,10.0
38,4.7,Sunny,Low ,motorcycle ,Metropolitian ,120,Cosmetics,16.902806732498032,23,5,3,5.0
24,4.6,Fog,Low ,scooter ,Urban ,60,Outdoors,3.060475538709063,10,6,3,10.0
24,4.7,Windy,Jam ,scooter ,Metropolitian ,16,Grocery,12.418575637818037,21,4,3,15.0
22,4.7,Sandstorms,Low ,van,Metropolitian ,95,Books,1.5322206834602052,8,3,3,15.0
27,4.6,Stormy,Low ,scooter ,Metropolitian ,75,Pet Supplies,14.15280068944862,22,4,3,10.0
24,4.3,Fog,Jam ,scooter ,Metropolitian ,205,Skincare,20.556310063109457,19,2,2,5.0
22,4.8,Sunny,Jam ,scooter ,Metropolitian ,115,Sports,12.09893438000095,21,4,3,10.0
23,4.7,Fog,High ,van,Metropolitian ,125,Books,6.2178514120156425,14,3,3,5.0
23,4.5,Stormy,Jam ,scooter ,Metropolitian ,95,Home,20.856833724898493,19,4,3,15.0
35,5.0,Fog,Jam ,motorcycle ,Urban ,47,Grocery,16.641014927987907,21,1,3,15.0
31,4.6,Fog,Low ,motorcycle ,Metropolitian ,80,Electronics,4.657579589646204,23,4,3,15.0
23,5.0,Fog,Low ,scooter ,Metropolitian ,70,Apparel,9.087972744661085,22,6,4,10.0
35,5.0,Sandstorms,Low ,motorcycle ,Metropolitian ,120,Cosmetics,4.587356404161673,23,4,3,10.0
22,4.9,Sandstorms,Medium ,scooter ,Metropolitian ,120,Apparel,7.772039544673178,18,1,4,10.0
31,5.0,Cloudy,Low ,scooter ,Metropolitian ,90,Home,7.761498257466441,23,0,3,15.0
36,4.7,Sunny,High ,scooter ,Metropolitian ,110,Skincare,6.128850978538233,13,1,3,5.0
38,4.6,Sunny,Low ,motorcycle ,Urban ,110,Snacks,3.0197927162110916,8,4,2,10.0
20,4.7,Fog,Jam ,scooter ,Metropolitian ,125,Books,7.8626681674103684,20,3,2,10.0
37,4.7,Sunny,Medium ,scooter ,Metropolitian ,90,Snacks,16.90375725452544,17,6,3,5.0
25,4.0,Sandstorms,Jam ,motorcycle ,Other,155,Kitchen,10.429850454296803,19,0,4,15.0
23,4.9,Windy,High ,motorcycle ,Metropolitian ,145,Apparel,6.2106184931214035,12,6,3,10.0
33,4.8,Sandstorms,Low ,motorcycle ,Urban ,110,Skincare,2.979599835600764,8,1,3,15.0
29,4.8,Windy,Jam ,scooter ,Metropolitian ,140,Jewelry,19.39661829066159,20,5,2,10.0
29,4.5,Cloudy,Jam ,scooter ,Metropolitian ,150,Electronics,10.708220667367794,19,5,3,15.0
28,4.6,Windy,Low ,scooter ,Metropolitian ,75,Pet Supplies,1.4897806686912982,9,5,3,10.0
34,5.0,Fog,Jam ,scooter ,Urban ,200,Pet Supplies,19.8839743283605,19,5,3,15.0
20,5.0,Sunny,Jam ,scooter ,Metropolitian ,50,Books,9.121036990826918,20,6,3,10.0
29,4.6,Sandstorms,Low ,van,Metropolitian ,90,Jewelry,1.5203013368536653,9,5,3,15.0
39,5.0,Windy,Jam ,motorcycle ,Urban ,215,Outdoors,19.364277132208514,21,5,4,5.0
37,4.6,Cloudy,Low ,motorcycle ,Metropolitian ,125,Snacks,7.683332672259472,0,3,3,5.0
29,4.6,Cloudy,Low ,motorcycle ,Metropolitian ,70,Jewelry,4.595940524023754,23,6,3,-1425.0
32,4.1,Cloudy,Low ,scooter ,Urban ,170,Home,10.865584127340643,22,5,4,10.0
27,4.5,Windy,Medium ,van,Metropolitian ,115,Outdoors,12.233239995053252,17,6,3,15.0
24,4.9,Sandstorms,Low ,motorcycle ,Urban ,95,Outdoors,13.403654333869842,23,2,3,15.0
21,4.8,Windy,Jam ,motorcycle ,Metropolitian ,140,Electronics,7.546800541055753,21,4,3,5.0
28,4.6,Fog,Medium ,motorcycle ,Urban ,220,Outdoors,13.611337814321281,18,4,3,10.0
38,4.1,Cloudy,Jam ,motorcycle ,Metropolitian ,245,Snacks,17.074786485938343,20,2,3,15.0
26,4.3,Stormy,Low ,motorcycle ,Metropolitian ,120,Shoes,9.179276688028636,23,1,3,5.0
21,5.0,Sunny,Medium ,scooter ,Urban ,65,Electronics,9.32728515796102,18,2,3,10.0
38,4.9,Fog,Jam ,motorcycle ,Metropolitian ,210,Clothing,20.20631641648197,20,4,3,5.0
34,4.8,Stormy,Low ,motorcycle ,Metropolitian ,115,Cosmetics,19.661098170299198,22,0,4,15.0
36,5.0,Cloudy,Medium ,motorcycle ,Metropolitian ,225,Snacks,11.71980974006041,18,5,2,15.0
27,4.6,Fog,Low ,scooter ,Metropolitian ,65,Home,1.4897995018082963,9,1,3,10.0
32,4.6,Fog,Low ,motorcycle ,Urban ,120,Kitchen,3.040665363317611,8,5,3,10.0
36,5.0,Cloudy,High ,scooter ,Metropolitian ,125,Shoes,6.054295400511417,12,4,2,5.0
27,4.9,Sunny,High ,motorcycle ,Metropolitian ,90,Outdoors,6.217689735000026,13,6,4,15.0
20,4.8,Sunny,Low ,scooter ,Metropolitian ,85,Cosmetics,9.074821802568852,22,0,3,15.0
36,4.1,Fog,Medium ,scooter ,Metropolitian ,205,Apparel,17.138041435510257,18,5,3,10.0
28,4.6,Sandstorms,Medium ,motorcycle ,Metropolitian ,115,Outdoors,6.1190394664699514,16,4,4,5.0
25,4.7,Sunny,High ,scooter ,Metropolitian ,50,Cosmetics,6.058853851669116,14,0,3,10.0
39,4.7,Sandstorms,Medium ,motorcycle ,Metropolitian ,245,Cosmetics,12.417550916012397,18,0,3,5.0
22,4.1,Stormy,Jam ,motorcycle ,Urban ,180,Skincare,16.659963190057415,19,5,3,15.0
21,4.6,Sandstorms,Jam ,motorcycle ,Metropolitian ,75,Toys,7.6510644585303815,19,0,3,10.0
35,4.0,Cloudy,High ,motorcycle ,Urban ,170,Sports,6.054070281085662,13,3,2,15.0
23,4.9,Sandstorms,Low ,scooter ,Other,50,Outdoors,12.161069532201358,22,1,3,15.0
31,4.7,Sandstorms,Low ,motorcycle ,Metropolitian ,130,Jewelry,10.86742683448048,22,2,3,10.0
22,4.6,Windy,Medium ,motorcycle ,Metropolitian ,125,Cosmetics,12.075147204184725,17,1,3,15.0
27,4.6,Fog,Medium ,motorcycle ,Other,145,Books,6.209141643213009,15,2,3,5.0
35,4.6,Sandstorms,Low ,motorcycle ,Metropolitian ,120,Home,3.1055339788849823,11,4,3,10.0
33,5.0,Fog,High ,motorcycle ,Metropolitian ,135,Home,3.1089836948124367,11,5,3,15.0
22,4.7,Sunny,Low ,motorcycle ,Metropolitian ,100,Sports,16.63579806090435,23,6,3,10.0
28,4.3,Windy,Low ,motorcycle ,Metropolitian ,75,Skincare,1.520455689583788,10,3,3,15.0
29,4.6,Cloudy,Low ,motorcycle ,Urban ,80,Jewelry,3.0736336615831137,9,3,3,15.0
32,5.0,Sunny,Jam ,scooter ,Urban ,75,Sports,10.48574789633866,21,5,2,5.0
33,5.0,Cloudy,Jam ,motorcycle ,Metropolitian ,28,Grocery,4.528225009313327,20,4,4,15.0
20,4.6,Cloudy,Low ,motorcycle ,Metropolitian ,115,Electronics,1.5525398251397549,10,3,3,15.0
26,4.6,Windy,Medium ,motorcycle ,Urban ,130,Electronics,4.58903875102421,17,5,3,5.0
38,5.0,Sandstorms,Jam ,scooter ,Metropolitian ,160,Kitchen,9.12210553959038,20,4,4,10.0
27,4.6,Stormy,Jam ,motorcycle ,Other,90,Electronics,19.882987868112856,20,5,4,10.0
24,5.0,Cloudy,Low ,van,Metropolitian ,125,Kitchen,10.417061581463948,22,5,2,10.0
29,4.9,Windy,Jam ,scooter ,Urban ,100,Books,13.620979500078569,20,5,2,15.0
20,4.9,Fog,Jam ,scooter ,Metropolitian ,190,Outdoors,12.256421318543588,21,2,3,10.0
38,4.8,Stormy,Low ,van,Metropolitian ,120,Outdoors,13.610807781529353,0,6,3,10.0
38,4.8,Stormy,Low ,motorcycle ,Metropolitian ,130,Pet Supplies,13.73594217639692,23,0,2,10.0
33,4.5,Sunny,Jam ,motorcycle ,Metropolitian ,75,Sports,10.880650831531838,21,2,3,15.0
27,4.9,Windy,Low ,motorcycle ,Metropolitian ,60,Snacks,16.787804464209696,23,0,2,-1435.0
37,4.8,Fog,Low ,scooter ,Metropolitian ,85,Jewelry,1.5367917694809952,11,0,3,10.0
26,4.9,Stormy,Medium ,motorcycle ,Metropolitian ,135,Shoes,7.763161028493024,18,6,4,10.0
37,4.3,Sandstorms,Low ,motorcycle ,Metropolitian ,170,Outdoors,4.658009301231346,22,4,4,5.0
31,4.4,Stormy,Medium ,motorcycle ,Metropolitian ,205,Electronics,12.162012260678955,17,2,3,5.0
34,4.5,Fog,Medium ,scooter ,Metropolitian ,95,Kitchen,9.175565157006737,17,3,3,15.0
36,4.4,Cloudy,High ,van,Metropolitian ,190,Cosmetics,2.9303402367141005,11,1,2,5.0
23,4.7,Cloudy,Medium ,motorcycle ,Urban ,155,Snacks,13.970632221184006,17,2,4,5.0
38,4.9,Fog,Medium ,van,Metropolitian ,17,Grocery,4.663419307399213,18,0,3,15.0
21,4.9,Cloudy,Medium ,motorcycle ,Metropolitian ,135,Kitchen,19.839679483567604,17,2,2,10.0
26,4.9,Stormy,Jam ,scooter ,Metropolitian ,135,Electronics,13.413644078076244,19,0,3,10.0
22,5.0,Sunny,Jam ,motorcycle ,Metropolitian ,170,Apparel,11.007734763744617,20,0,3,5.0
30,4.8,Sunny,Low ,scooter ,Other,50,Pet Supplies,1.5526496306637072,9,3,3,15.0
39,4.9,Cloudy,Jam ,motorcycle ,Metropolitian ,25,Grocery,9.15767304259452,20,1,2,5.0
21,4.6,Sandstorms,Medium ,motorcycle ,Metropolitian ,140,Cosmetics,6.036610249816451,16,1,4,15.0
31,4.6,Cloudy,Medium ,scooter ,Metropolitian ,95,Electronics,6.036244196933988,15,0,3,10.0
37,4.7,Stormy,Low ,motorcycle ,Metropolitian ,130,Shoes,3.1048037532854496,10,4,4,10.0
31,4.6,Windy,Medium ,motorcycle ,Other,160,Clothing,4.537571350180709,17,4,4,10.0
35,4.5,Cloudy,Jam ,motorcycle ,Metropolitian ,220,Kitchen,12.41687169160696,21,2,4,5.0
28,4.8,Fog,Medium ,motorcycle ,Metropolitian ,200,Outdoors,19.67249528098233,17,2,2,5.0
30,4.2,Sandstorms,Medium ,scooter ,Metropolitian ,165,Pet Supplies,9.05586019430546,18,5,3,15.0
33,4.9,Sandstorms,Low ,scooter ,Metropolitian ,135,Pet Supplies,1.4897768153112216,10,6,4,10.0
22,4.6,Cloudy,Low ,motorcycle ,Urban ,50,Skincare,4.674220356187267,0,3,3,15.0
33,4.7,Sunny,Low ,scooter ,Metropolitian ,70,Clothing,2.9377377563016864,10,3,2,10.0
22,4.6,Stormy,Medium ,motorcycle ,Urban ,75,Home,9.074486316335918,18,1,3,10.0
21,5.0,Fog,High ,scooter ,Metropolitian ,120,Pet Supplies,6.117725989708161,12,1,4,10.0
31,4.1,Stormy,Medium ,motorcycle ,Metropolitian ,230,Snacks,12.43523852372965,17,5,4,15.0
36,4.7,Windy,Low ,scooter ,Metropolitian ,130,Snacks,1.5322885596942126,8,4,3,15.0
29,4.6,Cloudy,Low ,motorcycle ,Urban ,85,Clothing,3.1089029191679383,8,5,3,10.0
39,4.2,Sunny,Jam ,motorcycle ,Urban ,210,Jewelry,13.97121661678327,20,0,3,10.0
35,4.6,Stormy,Low ,scooter ,Metropolitian ,120,Apparel,3.018841258628892,9,3,3,5.0
31,4.7,Sunny,Low ,motorcycle ,Metropolitian ,55,Snacks,3.0605561405264683,9,1,3,15.0
39,4.8,Stormy,Low ,motorcycle ,Urban ,105,Home,13.762097103297643,22,2,4,5.0
36,4.9,Fog,Low ,scooter ,Urban ,75,Jewelry,1.5527821295482669,8,1,3,15.0
20,4.7,Sandstorms,Medium ,motorcycle ,Metropolitian ,135,Books,11.749412782894979,17,0,2,15.0
38,4.3,Sandstorms,Medium ,motorcycle ,Metropolitian ,160,Kitchen,6.118933768642428,16,2,3,10.0
32,4.7,Sunny,High ,scooter ,Urban ,80,Clothing,1.572533729286321,12,3,3,15.0
21,4.3,Fog,Jam ,motorcycle ,Metropolitian ,220,Shoes,19.975808791439345,21,4,3,10.0
22,4.7,Sunny,Jam ,motorcycle ,Metropolitian ,120,Apparel,13.989473698864705,19,2,3,5.0
28,4.9,Sunny,Medium ,scooter ,Metropolitian ,16,Grocery,4.65713301884333,17,0,3,15.0
30,4.8,Sunny,Medium ,scooter ,Urban ,80,Electronics,12.257118233178144,18,5,4,10.0
34,5.0,Sunny,Low ,motorcycle ,Urban ,105,Books,19.617824561450774,23,1,3,15.0
38,4.2,Windy,Jam ,van,Metropolitian ,170,Electronics,20.968653878919735,20,4,2,15.0
31,4.7,Fog,High ,scooter ,Metropolitian ,130,Jewelry,1.5580772559330351,12,3,3,10.0
33,4.9,Sandstorms,Jam ,motorcycle ,Urban ,140,Pet Supplies,14.15280068944862,21,1,3,15.0
33,5.0,Sunny,Jam ,motorcycle ,Metropolitian ,110,Toys,9.06045833751512,20,4,2,10.0
20,5.0,Fog,Jam ,motorcycle ,Metropolitian ,220,Electronics,13.830329612968956,20,2,3,10.0
22,4.7,Sunny,Low ,scooter ,Metropolitian ,95,Toys,3.059460076834105,8,1,3,5.0
33,4.7,Fog,Jam ,motorcycle ,Metropolitian ,175,Snacks,10.64157247728437,19,4,3,10.0
24,4.7,Windy,Jam ,scooter ,Urban ,80,Apparel,4.528282400326012,19,2,3,10.0
34,4.8,Windy,Low ,motorcycle ,Urban ,100,Kitchen,16.984195923010834,22,2,2,15.0
26,4.4,Cloudy,High ,motorcycle ,Urban ,160,Kitchen,6.12918392293498,13,5,3,5.0
30,4.6,Stormy,Low ,scooter ,Urban ,135,Toys,7.683608397233649,23,6,3,5.0
20,4.6,Sandstorms,Low ,scooter ,Urban ,90,Sports,1.5263732188913395,10,3,2,5.0
37,4.6,Fog,High ,scooter ,Metropolitian ,175,Skincare,1.5524796373051026,11,5,3,15.0
20,4.5,Cloudy,Low ,motorcycle ,Urban ,60,Kitchen,7.790401360105752,22,4,4,10.0
37,4.4,Fog,Jam ,motorcycle ,Metropolitian ,235,Outdoors,13.896557352436403,21,5,2,10.0
28,4.7,Cloudy,Jam ,motorcycle ,Metropolitian ,200,Shoes,12.09902345211663,19,4,3,5.0
30,4.6,Fog,Low ,motorcycle ,Metropolitian ,95,Electronics,1.5203728379727393,10,4,4,5.0
32,4.2,Windy,Low ,motorcycle ,Metropolitian ,165,Clothing,2.976570182999729,8,3,2,5.0
30,4.7,Cloudy,High ,scooter ,Urban ,140,Books,1.5522330405305722,12,1,4,15.0
29,4.3,Sandstorms,Jam ,motorcycle ,Metropolitian ,195,Shoes,11.007734763744617,19,2,4,10.0
35,5.0,Windy,Medium ,van,Metropolitian ,165,Home,7.761735387691425,17,2,3,15.0
39,4.5,Sandstorms,Low ,motorcycle ,Urban ,120,Jewelry,17.09819699771769,23,4,3,10.0
35,4.8,Windy,Jam ,motorcycle ,Metropolitian ,220,Apparel,10.707860128480874,20,5,4,5.0
35,5.0,Fog,Jam ,scooter ,Metropolitian ,185,Home,9.075387359616569,20,6,4,10.0
35,4.1,Stormy,Medium ,scooter ,Metropolitian ,165,Kitchen,4.406068905879483,17,1,2,10.0
30,4.9,Windy,Low ,motorcycle ,Urban ,135,Skincare,7.763485791200292,22,6,3,5.0
38,4.2,Sandstorms,Low ,motorcycle ,Metropolitian ,110,Electronics,7.549967178616325,23,4,2,-1435.0
39,4.6,Sunny,High ,scooter ,Metropolitian ,120,Kitchen,6.118471180690497,14,5,3,10.0
39,5.0,Windy,Low ,scooter ,Metropolitian ,140,Outdoors,14.022268860182423,22,2,3,5.0
36,4.8,Windy,Medium ,motorcycle ,Metropolitian ,195,Cosmetics,7.8626681674103684,18,3,2,15.0
24,4.9,Sandstorms,Medium ,van,Metropolitian ,130,Jewelry,7.790401360105752,17,2,3,15.0
36,4.9,Stormy,Low ,scooter ,Metropolitian ,85,Cosmetics,12.483801883950806,0,2,2,15.0
27,4.6,Stormy,High ,motorcycle ,Metropolitian ,100,Pet Supplies,6.232180611484166,14,0,3,5.0
34,4.9,Sunny,Low ,van,Metropolitian ,85,Snacks,3.0735639629147333,10,2,3,15.0
23,4.6,Cloudy,Jam ,motorcycle ,Metropolitian ,37,Grocery,11.916757259074618,21,1,3,5.0
39,4.4,Cloudy,Low ,motorcycle ,Urban ,185,Jewelry,13.481226399921745,23,5,2,15.0
32,4.7,Windy,Low ,motorcycle ,Metropolitian ,145,Outdoors,13.787860239172547,23,2,3,10.0
21,4.5,Windy,Low ,van,Urban ,90,Electronics,3.0733972976360437,8,4,3,5.0
24,4.6,Stormy,High ,motorcycle ,Metropolitian ,70,Toys,6.051108888205775,14,0,3,5.0
25,4.8,Sandstorms,Medium ,scooter ,Urban ,120,Outdoors,7.762500242365753,17,1,3,10.0
20,4.6,Stormy,Low ,scooter ,Metropolitian ,95,Apparel,3.1161470193369545,11,5,3,10.0
22,4.9,Stormy,Low ,scooter ,Metropolitian ,65,Jewelry,17.29786575291325,23,2,2,10.0
35,4.9,Stormy,Jam ,motorcycle ,Metropolitian ,215,Clothing,19.976644021152854,20,1,3,10.0
23,4.9,Stormy,Jam ,van,Metropolitian ,50,Pet Supplies,4.476833260713621,19,3,2,5.0
21,4.7,Sandstorms,Medium ,van,Metropolitian ,120,Kitchen,13.773737657079298,17,2,3,5.0
34,4.7,Sunny,Low ,scooter ,Urban ,16,Grocery,19.614735355629914,22,6,3,10.0
26,4.6,Stormy,Jam ,scooter ,Other,90,Cosmetics,12.580267822400963,21,1,3,5.0
39,4.4,Windy,Jam ,motorcycle ,Metropolitian ,200,Snacks,4.596317855297838,19,5,3,10.0
32,4.7,Fog,High ,motorcycle ,Metropolitian ,145,Electronics,6.29013467763468,13,0,3,10.0
23,4.7,Fog,Medium ,motorcycle ,Urban ,60,Sports,9.314976789360623,17,1,3,5.0
24,4.7,Sandstorms,Jam ,scooter ,Metropolitian ,105,Cosmetics,13.971759900424741,21,2,3,10.0
38,4.8,Windy,High ,van,Other,140,Kitchen,3.0646598407974865,11,2,3,10.0
39,4.9,Stormy,Jam ,motorcycle ,Metropolitian ,125,Home,10.586595268060286,21,6,3,5.0
24,4.7,Stormy,High ,scooter ,Other,12,Grocery,3.0600204990367312,11,2,3,15.0
33,4.8,Fog,Medium ,motorcycle ,Metropolitian ,75,Apparel,9.264201245331765,18,6,2,5.0
33,4.7,Cloudy,Medium ,motorcycle ,Metropolitian ,140,Electronics,4.6818978894296635,18,1,2,5.0
23,4.8,Sunny,Jam ,motorcycle ,Metropolitian ,55,Kitchen,7.790125828454116,19,5,3,5.0
27,5.0,Fog,Medium ,motorcycle ,Metropolitian ,200,Cosmetics,13.631440268080546,18,1,3,5.0
22,4.6,Sunny,High ,van,Urban ,14,Grocery,3.0408940852046724,11,2,3,5.0
34,4.9,Fog,Jam ,scooter ,Metropolitian ,180,Apparel,9.177805335295872,19,6,3,10.0
29,4.9,Sandstorms,Medium ,motorcycle ,Metropolitian ,80,Kitchen,19.04258551569521,18,5,2,15.0
22,4.1,Cloudy,Medium ,scooter ,Metropolitian ,165,Jewelry,10.906042243292653,17,0,4,15.0
25,4.7,Windy,Low ,motorcycle ,Metropolitian ,80,Cosmetics,1.5126000890232916,9,5,3,5.0
24,4.7,Windy,Jam ,motorcycle ,Urban ,80,Home,10.725127399399225,21,5,4,10.0
34,5.0,Fog,Medium ,motorcycle ,Urban ,140,Outdoors,6.128249797982013,16,1,3,10.0
29,4.9,Sunny,Medium ,motorcycle ,Metropolitian ,145,Shoes,19.76017824329294,19,3,3,5.0
25,5.0,Cloudy,Medium ,motorcycle ,Urban ,185,Clothing,12.074224380435524,17,3,3,5.0
25,4.8,Cloudy,Low ,scooter ,Other,70,Books,1.4895293820617894,9,1,3,5.0
30,4.8,Sunny,Medium ,scooter ,Urban ,115,Outdoors,9.326603239772547,17,5,3,5.0
29,4.7,Windy,Low ,motorcycle ,Metropolitian ,85,Snacks,10.427208660422918,23,6,3,10.0
30,4.6,Windy,Low ,scooter ,Metropolitian ,21,Grocery,7.448311138215936,22,5,3,15.0
24,4.3,Fog,Jam ,motorcycle ,Metropolitian ,200,Skincare,19.394555235256966,20,0,2,10.0
30,4.0,Cloudy,High ,scooter ,Metropolitian ,170,Snacks,1.4898458841183333,11,4,3,5.0
35,4.4,Fog,Jam ,van,Metropolitian ,230,Shoes,13.768325585874765,19,2,3,10.0
23,4.8,Fog,Low ,motorcycle ,Metropolitian ,75,Home,1.554514382186963,8,5,3,5.0
23,5.0,Cloudy,High ,motorcycle ,Metropolitian ,100,Sports,6.29013467763468,14,4,2,15.0
20,4.6,Stormy,High ,motorcycle ,Urban ,85,Toys,1.4897995018082963,11,0,3,5.0
35,4.9,Cloudy,Jam ,motorcycle ,Metropolitian ,215,Skincare,20.176811965426133,19,3,3,5.0
34,4.9,Cloudy,Medium ,motorcycle ,Metropolitian ,125,Cosmetics,4.528183776759067,17,4,3,15.0
29,4.0,Stormy,High ,motorcycle ,Metropolitian ,165,Home,6.128684140033282,12,3,3,10.0
25,4.9,Sandstorms,Jam ,van,Metropolitian ,140,Pet Supplies,19.618645096414927,19,6,3,15.0
20,4.9,Fog,Low ,motorcycle ,Metropolitian ,80,Snacks,3.087779183156497,10,1,2,15.0
39,4.6,Sandstorms,Low ,scooter ,Urban ,105,Home,1.5128534404983927,9,5,3,15.0
35,4.6,Windy,Medium ,motorcycle ,Metropolitian ,165,Snacks,6.146746629962817,15,2,3,15.0
34,4.5,Cloudy,High ,motorcycle ,Metropolitian ,135,Toys,1.5126917819914392,11,6,3,5.0
36,4.6,Cloudy,Low ,motorcycle ,Urban ,125,Pet Supplies,10.587819003215479,22,4,3,5.0
29,4.7,Windy,Jam ,motorcycle ,Urban ,50,Shoes,4.657153007152837,21,6,4,15.0
24,4.5,Cloudy,Medium ,motorcycle ,Metropolitian ,160,Skincare,12.103166363270562,17,0,3,10.0
22,4.7,Stormy,High ,motorcycle ,Metropolitian ,85,Toys,6.147106622705506,14,4,4,5.0
38,4.9,Fog,Medium ,scooter ,Urban ,160,Toys,13.406506203190967,18,0,3,10.0
39,4.8,Cloudy,Jam ,motorcycle ,Urban ,135,Pet Supplies,7.648080628607945,21,5,3,15.0
28,4.8,Cloudy,High ,scooter ,Metropolitian ,100,Snacks,3.108983787513406,11,6,3,5.0
29,4.2,Sandstorms,Low ,motorcycle ,Urban ,80,Skincare,4.560928430651938,22,5,3,10.0
25,4.7,Stormy,Medium ,motorcycle ,Metropolitian ,75,Snacks,9.08801379933047,17,2,3,10.0
33,4.8,Sunny,Jam ,scooter ,Metropolitian ,110,Jewelry,4.656990844808267,20,1,3,15.0
30,5.0,Sunny,Medium ,scooter ,Urban ,105,Clothing,8.952838725882883,17,3,2,10.0
33,4.2,Sandstorms,Low ,motorcycle ,Metropolitian ,110,Jewelry,9.326616348118742,23,0,3,10.0
27,4.6,Sandstorms,Low ,scooter ,Urban ,65,Books,3.145067434621583,8,4,2,15.0
39,4.1,Sandstorms,Jam ,motorcycle ,Urban ,155,Sports,14.021816217041177,21,6,3,5.0
26,4.8,Fog,Medium ,motorcycle ,Other,70,Kitchen,9.192333207689474,17,5,3,5.0
20,4.7,Fog,Medium ,motorcycle ,Urban ,75,Shoes,6.232241741133436,16,3,3,10.0
36,5.0,Cloudy,Low ,motorcycle ,Urban ,80,Electronics,3.145067434621583,10,1,4,5.0
